source,target,capacity,length,fft,unknown
331.0,329.0,1.9444444444444444,4222.4414514,267.0,1.0
331.0,332.0,1.0,4515.80804,223.8,1.0
331.0,335.0,1.0,4917.3222766,227.39999999999998,1.0
332.0,328.0,1.0416666666666667,7268.535829799999,316.8,1.0
332.0,330.0,1.0416666666666667,4024.9593399999994,234.0,1.0
332.0,331.0,1.0,4515.80804,223.8,1.0
332.0,336.0,1.0,4810.31726,237.00000000000003,1.0
333.0,327.0,1.0,9326.6402888,417.0,1.0
333.0,334.0,1.1111111111111112,9033.7565022,394.8,1.0
333.0,339.0,1.0,9522.963675399998,424.2,1.0
333.0,526.0,1.0,12479.530469599998,555.0,1.0
334.0,328.0,1.0,9129.78582,397.20000000000005,1.0
334.0,333.0,1.1111111111111112,9033.7565022,394.8,1.0
334.0,336.0,1.0,7326.649097199999,324.6,1.0
334.0,338.0,1.0,7583.886002799999,330.0,1.0
334.0,340.0,1.0,9424.8100288,421.8,1.0
335.0,285.0,1.0,4618.1459706,214.8,1.0
335.0,331.0,1.0,4917.3222766,227.39999999999998,1.0
335.0,336.0,1.0,4811.3150508,256.8,1.0
335.0,337.0,1.0,4618.1459706,240.0,1.0
336.0,332.0,1.0,4810.31726,237.00000000000003,1.0
336.0,334.0,1.0,7326.649097199999,324.6,1.0
336.0,335.0,1.0,4811.3150508,256.8,1.0
336.0,338.0,1.0,5007.622344,244.8,1.0
337.0,287.0,1.0,4712.1475199999995,270.0,1.0
337.0,335.0,1.0,4618.1459706,240.0,1.0
337.0,338.0,1.0,4525.3997064,240.0,1.0
337.0,341.0,1.25,4810.31726,224.4,1.0
338.0,334.0,1.0,7583.886002799999,330.0,1.0
338.0,336.0,1.0,5007.622344,244.8,1.0
338.0,337.0,1.0,4525.3997064,240.0,1.0
338.0,342.0,1.25,4712.1475199999995,263.4,1.0
339.0,29.0,1.0,3291.2451406,157.58483525354944,1.0
339.0,333.0,1.0,9522.963675399998,424.2,1.0
339.0,340.0,1.1111111111111112,9232.654832799999,404.40000000000003,1.0
339.0,526.0,1.1111111111111112,12123.0616596,562.8000000000001,1.0
340.0,28.0,1.0,6831.085031,288.0,1.0
340.0,334.0,1.0,9424.8100288,421.8,1.0
340.0,339.0,1.1111111111111112,9232.654832799999,404.40000000000003,1.0
340.0,342.0,1.0,7241.305797,342.59999999999997,1.0
340.0,344.0,1.0,7273.8466518000005,315.59999999999997,1.0
341.0,297.0,1.0,4713.1774976,234.6,1.0
341.0,337.0,1.25,4810.31726,224.4,1.0
341.0,342.0,1.3888888888888888,4520.072791,240.0,1.0
341.0,343.0,1.0,4713.1774976,250.8,1.0
342.0,338.0,1.25,4712.1475199999995,263.4,1.0
342.0,340.0,1.0,7241.305797,342.59999999999997,1.0
342.0,341.0,1.3888888888888888,4520.072791,240.0,1.0
342.0,344.0,1.1111111111111112,4618.1459706,258.0,1.0
343.0,26.0,1.1111111111111112,5101.9940416,201.0,1.0
343.0,299.0,1.0,4713.1774976,234.6,1.0
343.0,341.0,1.0,4713.1774976,250.8,1.0
343.0,344.0,1.0,4811.3150508,269.40000000000003,1.0
344.0,27.0,1.0,5150.8696974,197.4,1.0
344.0,340.0,1.0,7273.8466518000005,315.59999999999997,1.0
344.0,342.0,1.1111111111111112,4618.1459706,258.0,1.0
344.0,343.0,1.0,4811.3150508,269.40000000000003,1.0
345.0,29.0,1.0,6359.097795799999,316.8,1.0
345.0,30.0,1.0,13192.049661199999,590.4,1.0
345.0,346.0,1.0,9330.7762926,409.2,1.0
345.0,477.0,1.1111111111111112,10013.31348,476.4,1.0
346.0,28.0,1.0,2826.5321222,180.6,1.0
346.0,345.0,1.0,9330.7762926,409.2,1.0
346.0,348.0,1.0,7241.305797,357.59999999999997,1.0
346.0,350.0,1.0,7566.714344999999,354.00000000000006,1.0
346.0,478.0,1.3888888888888888,9428.8977524,417.0,1.0
347.0,26.0,1.1111111111111112,1001.1382271999998,39.0,1.0
347.0,309.0,1.0416666666666667,4520.072791,252.00000000000003,1.0
347.0,348.0,1.25,4516.870204399999,234.6,1.0
347.0,349.0,1.3888888888888888,4712.1475199999995,292.79999999999995,1.0
348.0,27.0,1.0,1024.9242723999998,32.400000000000006,1.0
348.0,346.0,1.0,7241.305797,357.59999999999997,1.0
348.0,347.0,1.25,4516.870204399999,234.6,1.0
348.0,350.0,1.0,4908.486999999999,311.40000000000003,1.0
349.0,311.0,1.25,4613.97778,259.20000000000005,1.0
349.0,347.0,1.3888888888888888,4712.1475199999995,292.79999999999995,1.0
349.0,350.0,1.8055555555555556,4525.3997064,280.2,1.0
349.0,479.0,1.0,7578.800488399999,399.6,1.0
350.0,346.0,1.0,7566.714344999999,354.00000000000006,1.0
350.0,348.0,1.0,4908.486999999999,311.40000000000003,1.0
350.0,349.0,1.8055555555555556,4525.3997064,280.2,1.0
350.0,479.0,1.0,7357.500144999999,321.6,1.0
351.0,353.0,1.0,5587.918161199999,256.8,1.0
351.0,355.0,1.0,6200.2559378,322.79999999999995,1.0
351.0,359.0,1.0416666666666667,9330.7762926,517.2,1.0
351.0,397.0,1.0416666666666667,4613.97778,211.2,1.0
351.0,533.0,1.0416666666666667,9359.132863399998,494.40000000000003,1.0
352.0,32.0,1.0416666666666667,5492.242898199999,304.20000000000005,1.0
352.0,353.0,1.0,4912.413789599999,246.60000000000002,1.0
352.0,354.0,1.0,4320.579004599999,202.79999999999998,1.0
352.0,534.0,1.0,7405.152702399999,350.4,1.0
353.0,351.0,1.0,5587.918161199999,256.8,1.0
353.0,352.0,1.0,4912.413789599999,246.60000000000002,1.0
353.0,355.0,1.0416666666666667,4239.5165488,239.4,1.0
353.0,533.0,1.0,7802.482655,455.4,1.0
354.0,352.0,1.0,4320.579004599999,202.79999999999998,1.0
354.0,355.0,1.0,4615.023850999999,244.20000000000005,1.0
354.0,356.0,1.0,7607.3662734,406.2,1.0
354.0,360.0,1.0,4909.4686974,227.99999999999997,1.0
355.0,351.0,1.0,6200.2559378,322.79999999999995,1.0
355.0,353.0,1.0416666666666667,4239.5165488,239.4,1.0
355.0,354.0,1.0,4615.023850999999,244.20000000000005,1.0
355.0,361.0,1.0,4814.3245166,224.4,1.0
356.0,32.0,1.0416666666666667,2619.4905312,86.4,1.0
356.0,354.0,1.0,7607.3662734,406.2,1.0
356.0,357.0,1.0,8667.889146599999,426.6,1.0
356.0,358.0,1.0,8670.673304799999,457.2,1.0
356.0,364.0,1.0,7792.601307399999,366.6,1.0
356.0,365.0,1.0416666666666667,7543.749063199999,390.6,1.0
356.0,534.0,1.0,10741.3949894,536.4,1.0
356.0,535.0,1.0,10452.1965914,582.6000000000001,1.0
357.0,356.0,1.0,8667.889146599999,426.6,1.0
357.0,358.0,1.6666666666666667,4320.579004599999,227.39999999999998,1.0
357.0,535.0,1.0416666666666667,8078.5971188,374.40000000000003,1.0
358.0,356.0,1.0,8670.673304799999,457.2,1.0
358.0,357.0,1.6666666666666667,4320.579004599999,227.39999999999998,1.0
358.0,368.0,1.1111111111111112,4713.1774976,285.0,1.0
359.0,351.0,1.0416666666666667,9330.7762926,517.2,1.0
359.0,361.0,1.0,5596.5442236,279.6,1.0
359.0,363.0,1.0,5795.3459938,290.4,1.0
359.0,370.0,1.1111111111111112,9524.4925484,425.40000000000003,1.0
359.0,405.0,1.0,4908.486999999999,238.79999999999998,1.0
360.0,354.0,1.0,4909.4686974,227.99999999999997,1.0
360.0,361.0,1.0,4908.486999999999,271.19999999999993,1.0
360.0,362.0,1.0,4515.80804,231.0,1.0
360.0,365.0,1.0,4810.31726,268.2,1.0
361.0,355.0,1.0,4814.3245166,224.4,1.0
361.0,359.0,1.0,5596.5442236,279.6,1.0
361.0,360.0,1.0,4908.486999999999,271.19999999999993,1.0
361.0,363.0,1.25,4613.97778,295.2,1.0
362.0,360.0,1.0,4515.80804,231.0,1.0
362.0,363.0,1.0,4909.4686974,319.20000000000005,1.0
362.0,367.0,1.0,4613.97778,245.99999999999997,1.0
362.0,371.0,1.0,4811.3150508,219.0,1.0
363.0,359.0,1.0,5795.3459938,290.4,1.0
363.0,361.0,1.25,4613.97778,295.2,1.0
363.0,362.0,1.0,4909.4686974,319.20000000000005,1.0
363.0,372.0,1.0,4713.1774976,245.4,1.0
364.0,33.0,1.0,4024.9593399999994,154.2,1.0
364.0,356.0,1.0,7792.601307399999,366.6,1.0
364.0,366.0,2.2222222222222223,4421.9996114,261.6,1.0
364.0,368.0,1.0,5897.539083799999,292.2,1.0
365.0,33.0,1.0,1459.3977922,100.8,1.0
365.0,356.0,1.0416666666666667,7543.749063199999,390.6,1.0
365.0,360.0,1.0,4810.31726,268.2,1.0
365.0,367.0,1.0,4520.072791,221.4,1.0
366.0,34.0,1.0,2372.3763741999996,104.28758135796879,1.0
366.0,364.0,2.2222222222222223,4421.9996114,261.6,1.0
366.0,369.0,1.25,5302.0671904,279.6,1.0
366.0,375.0,1.0,4811.3150508,207.0,1.0
367.0,34.0,1.0,2953.2676472,171.6,1.0
367.0,362.0,1.0,4613.97778,245.99999999999997,1.0
367.0,365.0,1.0,4520.072791,221.4,1.0
367.0,376.0,1.0,5007.622344,231.59999999999997,1.0
368.0,358.0,1.1111111111111112,4713.1774976,285.0,1.0
368.0,364.0,1.0,5897.539083799999,292.2,1.0
368.0,369.0,2.5,4680.3469616,271.19999999999993,1.0
369.0,366.0,1.25,5302.0671904,279.6,1.0
369.0,368.0,2.5,4680.3469616,271.19999999999993,1.0
369.0,379.0,1.8055555555555556,4943.6993592,289.8,1.0
370.0,359.0,1.1111111111111112,9524.4925484,425.40000000000003,1.0
370.0,372.0,1.0416666666666667,5943.115592599999,265.8,1.0
370.0,374.0,1.0,6020.460473,282.0,1.0
370.0,381.0,1.0,9424.295039999999,448.8,1.0
370.0,413.0,1.0,4716.2352436,222.6,1.0
371.0,362.0,1.0,4811.3150508,219.0,1.0
371.0,372.0,1.0,4712.1475199999995,232.20000000000002,1.0
371.0,373.0,1.0,5006.65674,232.20000000000002,1.0
371.0,376.0,1.5277777777777777,4814.3245166,244.20000000000005,1.0
372.0,363.0,1.0,4713.1774976,245.4,1.0
372.0,370.0,1.0416666666666667,5943.115592599999,265.8,1.0
372.0,371.0,1.0,4712.1475199999995,232.20000000000002,1.0
372.0,374.0,1.0,4712.1475199999995,215.39999999999998,1.0
373.0,371.0,1.0,5006.65674,232.20000000000002,1.0
373.0,374.0,1.0,4721.336851399999,217.79999999999998,1.0
373.0,378.0,1.6666666666666667,4716.2352436,277.79999999999995,1.0
373.0,382.0,1.0,4516.870204399999,216.00000000000003,1.0
374.0,370.0,1.0,6020.460473,282.0,1.0
374.0,372.0,1.0,4712.1475199999995,215.39999999999998,1.0
374.0,373.0,1.0,4721.336851399999,217.79999999999998,1.0
374.0,383.0,1.0416666666666667,4712.1475199999995,229.2,1.0
375.0,35.0,1.0,981.6973999999999,52.2,1.0
375.0,366.0,1.0,4811.3150508,207.0,1.0
375.0,376.0,1.0,4713.1774976,251.40000000000003,1.0
375.0,377.0,1.0,4418.7326512,268.8,1.0
376.0,367.0,1.0,5007.622344,231.59999999999997,1.0
376.0,371.0,1.5277777777777777,4814.3245166,244.20000000000005,1.0
376.0,375.0,1.0,4713.1774976,251.40000000000003,1.0
376.0,378.0,1.25,4615.023850999999,282.0,1.0
377.0,36.0,1.0,1119.3120634,36.0,1.0
377.0,375.0,1.0,4418.7326512,268.8,1.0
377.0,378.0,1.0,4917.3222766,255.0,1.0
377.0,386.0,1.0,5007.622344,247.79999999999998,1.0
378.0,373.0,1.6666666666666667,4716.2352436,277.79999999999995,1.0
378.0,376.0,1.25,4615.023850999999,282.0,1.0
378.0,377.0,1.0,4917.3222766,255.0,1.0
378.0,387.0,1.6666666666666667,4615.023850999999,240.6,1.0
379.0,35.0,1.0,4909.4686974,216.6,1.0
379.0,369.0,1.8055555555555556,4943.6993592,289.8,1.0
379.0,380.0,1.0,4943.6993592,219.60000000000002,1.0
380.0,36.0,1.0,5626.5906014,244.8,1.0
380.0,379.0,1.0,4943.6993592,219.60000000000002,1.0
380.0,390.0,1.6666666666666667,4748.824378599999,274.8,1.0
381.0,197.0,1.3888888888888888,9621.1334154,609.0,1.0
381.0,370.0,1.0,9424.295039999999,448.8,1.0
381.0,383.0,1.0416666666666667,5943.115592599999,379.8,1.0
381.0,385.0,1.0416666666666667,6146.391328,311.40000000000003,1.0
381.0,421.0,1.25,4712.1475199999995,215.39999999999998,1.0
382.0,373.0,1.0,4516.870204399999,216.00000000000003,1.0
382.0,383.0,1.0,4615.023850999999,227.39999999999998,1.0
382.0,384.0,1.0,4618.1459706,272.40000000000003,1.0
382.0,387.0,1.0,4909.4686974,312.6,1.0
383.0,374.0,1.0416666666666667,4712.1475199999995,229.2,1.0
383.0,381.0,1.0416666666666667,5943.115592599999,379.8,1.0
383.0,382.0,1.0,4615.023850999999,227.39999999999998,1.0
383.0,385.0,1.5277777777777777,5006.65674,242.99999999999997,1.0
384.0,198.0,1.0,4908.486999999999,232.79999999999998,1.0
384.0,382.0,1.0,4618.1459706,272.40000000000003,1.0
384.0,385.0,1.3888888888888888,4819.329564,236.4,1.0
384.0,389.0,1.0,4713.1774976,234.0,1.0
385.0,199.0,1.0,4615.023850999999,229.8,1.0
385.0,381.0,1.0416666666666667,6146.391328,311.40000000000003,1.0
385.0,383.0,1.5277777777777777,5006.65674,242.99999999999997,1.0
385.0,384.0,1.3888888888888888,4819.329564,236.4,1.0
386.0,37.0,1.0,1097.56988,78.0,1.0
386.0,377.0,1.0,5007.622344,247.79999999999998,1.0
386.0,387.0,1.1111111111111112,4909.4686974,242.99999999999997,1.0
386.0,388.0,1.0,4516.870204399999,202.79999999999998,1.0
387.0,378.0,1.6666666666666667,4615.023850999999,240.6,1.0
387.0,382.0,1.0,4909.4686974,312.6,1.0
387.0,386.0,1.1111111111111112,4909.4686974,242.99999999999997,1.0
387.0,389.0,1.0,4613.97778,240.6,1.0
388.0,38.0,1.0,2374.4041426,157.2,1.0
388.0,202.0,1.0,5104.82648,298.2,1.0
388.0,386.0,1.0,4516.870204399999,202.79999999999998,1.0
388.0,389.0,1.0,4810.31726,228.6,1.0
389.0,203.0,2.0833333333333335,5006.65674,285.59999999999997,1.0
389.0,384.0,1.0,4713.1774976,234.0,1.0
389.0,387.0,1.0,4613.97778,240.6,1.0
389.0,388.0,1.0,4810.31726,228.6,1.0
390.0,37.0,1.0,5359.021733,223.20000000000002,1.0
390.0,380.0,1.6666666666666667,4748.824378599999,274.8,1.0
390.0,391.0,1.0,5581.0140926,279.6,1.0
390.0,392.0,1.0,4761.9887798,226.8,1.0
391.0,42.0,1.8055555555555556,3857.4592328,166.20000000000002,1.0
391.0,210.0,1.0,6656.021025799999,638.4000000000001,1.0
391.0,390.0,1.0,5581.0140926,279.6,1.0
391.0,392.0,1.1111111111111112,4721.336851399999,310.8,1.0
392.0,38.0,1.0,2793.9590805999997,88.8,1.0
392.0,40.0,1.9444444444444444,4142.9561488,159.0,1.0
392.0,390.0,1.0,4761.9887798,226.8,1.0
392.0,391.0,1.1111111111111112,4721.336851399999,310.8,1.0
393.0,394.0,1.0,9522.963675399998,425.40000000000003,1.0
393.0,398.0,1.0,9227.95556,512.4,1.0
393.0,527.0,1.0,18593.50969,811.1999999999999,1.0
393.0,529.0,1.0,9990.6700662,475.79999999999995,1.0
394.0,393.0,1.0,9522.963675399998,425.40000000000003,1.0
394.0,395.0,1.0,9328.1852552,405.59999999999997,1.0
394.0,399.0,1.0,9130.3169022,405.59999999999997,1.0
394.0,530.0,1.0,10008.5015534,446.40000000000003,1.0
395.0,394.0,1.0,9328.1852552,405.59999999999997,1.0
395.0,396.0,1.0,9621.1334154,421.2,1.0
395.0,400.0,1.0,8933.44634,427.2,1.0
395.0,530.0,1.0,11094.918707199999,494.40000000000003,1.0
395.0,531.0,1.0,10286.7564394,570.0,1.0
396.0,395.0,1.0,9621.1334154,421.2,1.0
396.0,397.0,1.0,6289.7674286,296.40000000000003,1.0
396.0,401.0,1.0416666666666667,7450.5521837999995,331.8,1.0
396.0,402.0,1.0,7357.500144999999,340.8,1.0
396.0,531.0,1.0,10825.853152599999,598.8,1.0
396.0,532.0,1.0416666666666667,10196.9069872,540.0,1.0
397.0,351.0,1.0416666666666667,4613.97778,211.2,1.0
397.0,396.0,1.0,6289.7674286,296.40000000000003,1.0
397.0,405.0,1.0,9326.1253,463.79999999999995,1.0
397.0,532.0,1.0,9286.2619482,441.0,1.0
398.0,393.0,1.0,9227.95556,512.4,1.0
398.0,399.0,1.1111111111111112,9424.295039999999,421.8,1.0
398.0,406.0,1.1111111111111112,9326.6402888,417.6,1.0
398.0,527.0,1.0,12469.1019464,554.4,1.0
399.0,394.0,1.0,9130.3169022,405.59999999999997,1.0
399.0,398.0,1.1111111111111112,9424.295039999999,421.8,1.0
399.0,400.0,1.0416666666666667,9424.295039999999,417.6,1.0
399.0,407.0,1.0,9424.295039999999,413.4,1.0
400.0,395.0,1.0,8933.44634,427.2,1.0
400.0,399.0,1.0416666666666667,9424.295039999999,417.6,1.0
400.0,402.0,1.0,7551.4095216,361.8,1.0
400.0,404.0,1.0,7699.919416799999,344.4,1.0
400.0,408.0,1.25,9522.963675399998,421.8,1.0
401.0,396.0,1.0416666666666667,7450.5521837999995,331.8,1.0
401.0,402.0,1.0,4713.1774976,263.4,1.0
401.0,403.0,1.0416666666666667,4417.6383,202.79999999999998,1.0
401.0,405.0,1.0,4390.27952,210.0,1.0
402.0,396.0,1.0,7357.500144999999,340.8,1.0
402.0,400.0,1.0,7551.4095216,361.8,1.0
402.0,401.0,1.0,4713.1774976,263.4,1.0
402.0,404.0,1.0416666666666667,4613.97778,207.0,1.0
403.0,401.0,1.0416666666666667,4417.6383,202.79999999999998,1.0
403.0,404.0,1.0,4713.1774976,277.2,1.0
403.0,405.0,1.0,4630.6505424,205.20000000000002,1.0
403.0,409.0,1.0,4810.31726,238.79999999999998,1.0
404.0,400.0,1.0,7699.919416799999,344.4,1.0
404.0,402.0,1.0416666666666667,4613.97778,207.0,1.0
404.0,403.0,1.0,4713.1774976,277.2,1.0
404.0,410.0,1.0416666666666667,4912.413789599999,219.0,1.0
405.0,359.0,1.0,4908.486999999999,238.79999999999998,1.0
405.0,397.0,1.0,9326.1253,463.79999999999995,1.0
405.0,401.0,1.0,4390.27952,210.0,1.0
405.0,403.0,1.0,4630.6505424,205.20000000000002,1.0
405.0,413.0,1.0,9326.1253,479.40000000000003,1.0
406.0,398.0,1.1111111111111112,9326.6402888,417.6,1.0
406.0,407.0,1.0,9326.6402888,417.6,1.0
406.0,414.0,1.0,9424.8100288,421.8,1.0
406.0,527.0,1.0,11766.045673999999,522.0,1.0
407.0,399.0,1.0,9424.295039999999,413.4,1.0
407.0,406.0,1.0,9326.6402888,417.6,1.0
407.0,408.0,1.1111111111111112,9522.963675399998,421.8,1.0
407.0,415.0,1.0,9326.6402888,444.6,1.0
408.0,400.0,1.25,9522.963675399998,421.8,1.0
408.0,407.0,1.1111111111111112,9522.963675399998,421.8,1.0
408.0,410.0,1.0416666666666667,7268.535829799999,348.0,1.0
408.0,412.0,1.0,7620.015685799999,342.59999999999997,1.0
408.0,416.0,1.0,9227.95556,439.8,1.0
409.0,403.0,1.0,4810.31726,238.79999999999998,1.0
409.0,410.0,1.0,4912.413789599999,214.8,1.0
409.0,411.0,1.0,4713.1774976,263.4,1.0
409.0,413.0,1.0,4435.051358799999,198.60000000000002,1.0
410.0,404.0,1.0416666666666667,4912.413789599999,219.0,1.0
410.0,408.0,1.0416666666666667,7268.535829799999,348.0,1.0
410.0,409.0,1.0,4912.413789599999,214.8,1.0
410.0,412.0,1.0,4909.4686974,219.0,1.0
411.0,409.0,1.0,4713.1774976,263.4,1.0
411.0,412.0,1.0,4924.1619716,219.60000000000002,1.0
411.0,413.0,1.0,4656.5931032,207.6,1.0
411.0,417.0,1.0,4814.3245166,268.8,1.0
412.0,408.0,1.0,7620.015685799999,342.59999999999997,1.0
412.0,410.0,1.0,4909.4686974,219.0,1.0
412.0,411.0,1.0,4924.1619716,219.60000000000002,1.0
412.0,418.0,1.6666666666666667,4516.870204399999,216.00000000000003,1.0
413.0,370.0,1.0,4716.2352436,222.6,1.0
413.0,405.0,1.0,9326.1253,479.40000000000003,1.0
413.0,409.0,1.0,4435.051358799999,198.60000000000002,1.0
413.0,411.0,1.0,4656.5931032,207.6,1.0
413.0,421.0,1.0,9620.63452,743.4000000000001,1.0
414.0,2.0,1.0,12085.644504599999,574.8000000000001,1.0
414.0,406.0,1.0,9424.8100288,421.8,1.0
414.0,415.0,1.0,9522.464779999998,425.40000000000003,1.0
414.0,526.0,1.0,33632.309188,1495.2000000000003,1.0
415.0,1.0,1.0,7123.228521199999,286.8,1.0
415.0,407.0,1.0,9326.6402888,444.6,1.0
415.0,414.0,1.0,9522.464779999998,425.40000000000003,1.0
415.0,416.0,1.0,9424.295039999999,417.6,1.0
416.0,322.0,1.0,9817.456801999999,461.40000000000003,1.0
416.0,408.0,1.0,9227.95556,439.8,1.0
416.0,415.0,1.0,9424.295039999999,417.6,1.0
416.0,418.0,1.0,7405.152702399999,354.00000000000006,1.0
416.0,420.0,1.0,7657.23972,344.4,1.0
417.0,411.0,1.0,4814.3245166,268.8,1.0
417.0,418.0,1.25,4615.023850999999,216.00000000000003,1.0
417.0,419.0,1.0,4909.4686974,227.99999999999997,1.0
417.0,421.0,1.0,4567.7897219999995,206.4,1.0
418.0,412.0,1.6666666666666667,4516.870204399999,216.00000000000003,1.0
418.0,416.0,1.0,7405.152702399999,354.00000000000006,1.0
418.0,417.0,1.25,4615.023850999999,216.00000000000003,1.0
418.0,420.0,1.0,4811.3150508,228.6,1.0
419.0,323.0,1.0,4613.97778,211.2,1.0
419.0,417.0,1.0,4909.4686974,227.99999999999997,1.0
419.0,420.0,1.0,4810.31726,351.6,1.0
419.0,421.0,1.0416666666666667,4793.258256,217.20000000000002,1.0
420.0,324.0,1.0,4418.7326512,191.4,1.0
420.0,416.0,1.0,7657.23972,344.4,1.0
420.0,418.0,1.0,4811.3150508,228.6,1.0
420.0,419.0,1.0,4810.31726,351.6,1.0
421.0,197.0,1.0,10090.4974264,638.4000000000001,1.0
421.0,381.0,1.25,4712.1475199999995,215.39999999999998,1.0
421.0,413.0,1.0,9620.63452,743.4000000000001,1.0
421.0,417.0,1.0,4567.7897219999995,206.4,1.0
421.0,419.0,1.0416666666666667,4793.258256,217.20000000000002,1.0
422.0,310.0,1.0,4810.31726,237.00000000000003,1.0
422.0,423.0,1.0,4712.1475199999995,250.19999999999996,1.0
422.0,424.0,1.0,4810.31726,237.00000000000003,1.0
422.0,427.0,1.0,4713.1774976,222.6,1.0
423.0,311.0,1.0,4615.023850999999,280.2,1.0
423.0,422.0,1.0,4712.1475199999995,250.19999999999996,1.0
423.0,425.0,1.0,4811.3150508,240.6,1.0
423.0,479.0,1.0,7365.353724199999,389.40000000000003,1.0
424.0,422.0,1.0,4810.31726,237.00000000000003,1.0
424.0,425.0,1.0,4613.97778,230.4,1.0
424.0,429.0,1.0,5010.5030626,228.6,1.0
424.0,430.0,1.0,4716.2352436,232.20000000000002,1.0
425.0,423.0,1.0,4811.3150508,240.6,1.0
425.0,424.0,1.0,4613.97778,230.4,1.0
425.0,431.0,1.0,5010.5030626,233.40000000000003,1.0
425.0,479.0,1.0,7296.988961,388.2,1.0
426.0,85.0,1.0,3011.4291948,139.5357312076316,1.0
426.0,86.0,1.0,1198.314564,86.4,1.0
426.0,314.0,1.0,4716.2352436,265.8,1.0
426.0,427.0,1.6666666666666667,4917.3222766,225.6,1.0
427.0,315.0,1.0,4713.1774976,273.0,1.0
427.0,422.0,1.0,4713.1774976,222.6,1.0
427.0,426.0,1.6666666666666667,4917.3222766,225.6,1.0
427.0,429.0,1.0,4721.336851399999,237.00000000000003,1.0
428.0,84.0,1.0,5217.786054599999,230.4,1.0
428.0,85.0,1.0,2327.2665739999998,133.20000000000002,1.0
428.0,251.0,1.0,7068.897202800001,343.2,1.0
428.0,434.0,1.0,4716.2352436,214.8,1.0
429.0,84.0,1.0,1057.3202866,36.599999999999994,1.0
429.0,424.0,1.0,5010.5030626,228.6,1.0
429.0,427.0,1.0,4721.336851399999,237.00000000000003,1.0
429.0,435.0,1.0,4713.1774976,234.0,1.0
430.0,83.0,1.0,986.5897936,44.4,1.0
430.0,424.0,1.0,4716.2352436,232.20000000000002,1.0
430.0,431.0,1.0,4623.3602322,247.20000000000002,1.0
430.0,432.0,1.0,4810.31726,210.6,1.0
431.0,425.0,1.0,5010.5030626,233.40000000000003,1.0
431.0,430.0,1.0,4623.3602322,247.20000000000002,1.0
431.0,433.0,1.0416666666666667,4520.072791,255.59999999999997,1.0
431.0,482.0,1.0416666666666667,7146.8697258,379.8,1.0
432.0,82.0,1.0,1061.8747188,48.13270760773254,1.0
432.0,430.0,1.0,4810.31726,210.6,1.0
432.0,433.0,1.0416666666666667,4417.6383,211.2,1.0
432.0,442.0,1.0,4728.4823209999995,227.39999999999998,1.0
433.0,431.0,1.0416666666666667,4520.072791,255.59999999999997,1.0
433.0,432.0,1.0416666666666667,4417.6383,211.2,1.0
433.0,443.0,1.0,4909.4686974,285.0,1.0
433.0,482.0,1.0416666666666667,7146.8697258,339.6,1.0
434.0,428.0,1.0,4716.2352436,214.8,1.0
434.0,435.0,1.0,4811.3150508,237.00000000000003,1.0
434.0,436.0,1.1111111111111112,4712.1475199999995,223.8,1.0
434.0,439.0,1.0,4721.336851399999,263.4,1.0
435.0,83.0,1.0,5143.3862664,201.6,1.0
435.0,429.0,1.0,4713.1774976,234.0,1.0
435.0,434.0,1.0,4811.3150508,237.00000000000003,1.0
435.0,437.0,1.0,4811.3150508,237.00000000000003,1.0
436.0,434.0,1.1111111111111112,4712.1475199999995,223.8,1.0
436.0,437.0,1.0,4716.2352436,237.00000000000003,1.0
436.0,441.0,1.0,4712.1475199999995,230.4,1.0
436.0,446.0,1.0,4713.1774976,246.60000000000002,1.0
437.0,82.0,1.0,5698.914341,240.6,1.0
437.0,435.0,1.0,4811.3150508,237.00000000000003,1.0
437.0,436.0,1.0,4716.2352436,237.00000000000003,1.0
437.0,447.0,2.5,4909.4686974,300.59999999999997,1.0
438.0,251.0,1.0,4882.898494,217.79999999999998,1.0
438.0,262.0,1.0416666666666667,4908.486999999999,240.6,1.0
438.0,439.0,1.0,4615.023850999999,220.8,1.0
438.0,440.0,1.0,4909.4686974,261.0,1.0
439.0,251.0,1.0416666666666667,4829.3074719999995,288.0,1.0
439.0,434.0,1.0,4721.336851399999,263.4,1.0
439.0,438.0,1.0,4615.023850999999,220.8,1.0
439.0,441.0,1.0,5006.65674,236.4,1.0
440.0,264.0,1.0,4716.2352436,239.4,1.0
440.0,438.0,1.0,4909.4686974,261.0,1.0
440.0,441.0,1.0,4716.2352436,239.4,1.0
440.0,450.0,1.0,4615.023850999999,230.4,1.0
441.0,436.0,1.0,4712.1475199999995,230.4,1.0
441.0,439.0,1.0,5006.65674,236.4,1.0
441.0,440.0,1.0,4716.2352436,239.4,1.0
441.0,451.0,1.0,4623.3602322,217.79999999999998,1.0
442.0,70.0,1.0,4909.4686974,219.0,1.0
442.0,81.0,1.0,2681.3052806,113.82681864648171,1.0
442.0,432.0,1.0,4728.4823209999995,227.39999999999998,1.0
442.0,447.0,2.0833333333333335,4712.1475199999995,318.59999999999997,1.0
443.0,81.0,1.0,2424.6155506,171.0,1.0
443.0,433.0,1.0,4909.4686974,285.0,1.0
443.0,445.0,1.0,4613.97778,246.60000000000002,1.0
443.0,485.0,1.0,7238.650385999999,357.59999999999997,1.0
444.0,70.0,1.0,1097.56988,43.2,1.0
444.0,449.0,1.0,4811.3150508,220.8,1.0
444.0,458.0,1.0,7268.535829799999,358.2,1.0
